employee_id,first_name,last_name,gender,dob,personal_email,official_email,phone,city,state,address,department,designation,joining_date,exit_date,employment_status,employment_type,salary,grade,pan_number,uan_number,bank_account,ifsc_code,bank_name,manager_id,branch_location,cost_center,remarks
EMP-10175,Atul,Mittal,Female,31-08-1980,atumittal@outlook.com,atul.mittal@company.co.in,+918565508815,Noida,Uttar Pradesh,"Flat 1832, Sector 27",Admin,AGM,04-06-2015,,,Intern,76842,M1,ZAUJU7880M,,Not Submitted,NA,PNB,EMP-01527,Noida,CC-548,Confirmed
EMP-10176,Ravi,Iyengar,Female,8/3/1980,ravi.iyengar@rediffmail.com,ravi.iyengar@company.co.in,6660243148,Gwalior,Madhya Pradesh,"Flat 311, Gandhi Road",Logistics,Analyst,13/02/2012,03/09/2021,Active,Consultant,80158,G6,,992531590674,84786595126,,SBI,,,,
EMP-10177,Rajesh,Birla,Male,22-03-1980,birla-rajesh@gmail.com,NA,9162890594,Kanpur,Uttar Pradesh,"Flat 50, Nehru Colony",Admin,DGM,04 Jan 2009,Active,Probation,Full Time,72022,G1,ONNCW8721V,,29365414181,UBIN0001234,SBI,,Kanpur,NA,
EMP-10178,,Sharma,Female,29-06-1969,nisha291@company.in,nisha.sharma@company.co.in,+916378963515,Dhanbad,Jharkhand,"Flat 1883, MG Nagar",Quality,Senior Executive,28/04/2008,,Active,Full Time,268438,G7,NCBVO0504X,216325066533,,BARB0001234,ICICI Bank,,,,On paternity leave
EMP-10179,Omkar,Mane.,,02/07/1992,omkar919@rediffmail.com,NA,66797 94495,Aurangabad,Maharashtra,"Flat 1421, MG Nagar",,AGM,08/13/2016,,Active,Full Time,25999,M1,FIHQW5828R,,38137905681,CNRB0001234,PNB,EMP-07137,Head Office,,
EMP-10180,Sneha,KAPOOR,M,01-09-1980,kapoor_sneha@icloud.com,,8819672123,Lucknow,Uttar Pradesh,,Quality,GM,22-12-2013,,Active,,86033,,GUQCT8014E,NA,44308549508,UBIN0001234,Bank of Baroda,HOD,,NA,Performance PIP
EMP-10181,Chhaya,,Male,,not provided,chhaya.mahindra@company.co.in,06291282078,Nellore,Andhra Pradesh,"Flat 1366, Shivaji Nagar",Admin,Officer,2005-08-23,,On Leave,Full Time,Confidential,G1,ZHWOF0023H,,Not Submitted,ICIC0002345,HDFC Bank,EMP-06640,Head Office,NA,Absconding
EMP-10182,Chhaya,Hazra,Female,26-May-85,#N/A,chhaya.hazra@company.co.in,Not Available,Salem,Tamil Nadu,NA,,Officer,19/07/2007,,Resigned,Full Time,344023,G1,Applied,665713398892,,NA,ICICI Bank,EMP-05610,Head Office,CC-348,
EMP-10183,Jaspreet,Thakur.,Female,09/05/1988,jaspreet721@outlook.com,jaspreet.thakur@company.co.in,7936625295,Ajmer,Rajasthan,"Flat 717, Sector 46",HR,Executive,27/09/2016,,Probation,Contract,56527,G4,Applied,775071272754,,KOTK0005678,PNB,EMP-04402,Ajmer,,Absconding
EMP-10184,TEJAS,Pillai,Male,1995-04-06,N/A,tejas.pillai@company.co.in,+918679148265,Visakhapatnam,Andhra Pradesh,NA,IT,Associate,08/09/2005,,Active,Full Time,84936,G6,RBRRM3778C,NA,,PUNB0001234,ICICI Bank,EMP-06056,,CC-883,On probation
EMP-10185,,CHOUDHURY,Male,14/11/2001,choudhuryarjun@outlook.com,arjun.choudhury@company.co.in,N/A,Gwalior,Madhya Pradesh,"Flat 515, Shivaji Nagar",IT,Trainee,10/09/2021,NA,On Leave,Intern,358071,G7,,,,SBIN0003456,,,Head Office,CC-445,
EMP-10186,Vikram,Kadam,Female,1969-11-29,kadamvikram@yahoo.co.in,vikram.kadam@company.co.in,+917509108139,Jalandhar,Punjab,NA,IT,Intern,2021/11/10,,Active,Part Time,Confidential,,PJIDT8059A,969941719438,,UBIN0001234,SBI,EMP-10072,,CC-601,Resigned - Notice period
EMP-10187,Sandeep,ganguly,Female,06/09/1987,sanganguly@rediffmail.com,,6409804505,Ambala,Haryana,NA,HR,Trainee,25/07/2015,,Active,Full Time,70016 PM,E1,JUPWZ0649G,,47290289742,HDFC0001234,Union Bank,NA,Ambala,CC-354,Performance PIP
EMP-10188,Swati,Saxena,F,1993-05-16,swati640@hotmail.com,swati.saxena@company.co.in,+91 87115 46046,Alwar,Rajasthan,"Flat 565, Shivaji Nagar",R&D,Team Lead,2016-05-22,Active,Active,Full Time,265562,G2,GFYHR8547S,306822250757,21124448149,PUNB0001234,Kotak Bank,EMP-04256,Head Office,NA,Resigned - Notice period
EMP-10189,Nikhil,Bose.,Female,1986-02-08,nikhilb@outlook.com,NA,919764686489,Mumbai,Maharashtra,"Flat 933, Shivaji Nagar",Procurement,Director,2023/08/08,01/08/2024,Retired,Full Time,,,BYJBO9278R,955896091187,37851682929,NA,IOB,,Mumbai,,Transfer pending
EMP-10190,Pankaj,Saha,M,10-07-1987,na@na.com,pankaj.saha@company.co.in,9788-7204-63,Gurgaon,Haryana,"Flat 105, Nehru Colony",Sales,Supervisor,17/02/2021,2022-04-14,Resigned,Full Time,213084,M2,QHLKP4072I,146467184954,73891330337,KOTK0005678,PNB,EMP-03659,Gurgaon,NA,
EMP-10191,Deepak,Reddy.,Female,2001-02-27,N/A,deepak.reddy@company.co.in,+916354584925,Coimbatore,Tamil Nadu,"Flat 1860, Nehru Colony",,Officer,24 Jul 2010,,Active,Full Time,236430 PM,G4,N/A,746900897484,80993343202,,Axis Bank,,Head Office,CC-293,Transfer pending
EMP-10192,SAPNA,Wadia,Female,1974-04-28,sapwadia@icloud.com,sapna.wadia@company.co.in,+91-98641-25882,Visakhapatnam,Andhra Pradesh,"Flat 327, Nehru Colony",Quality,Director,11 Feb 2009,NA,Probation,Intern,Confidential,G4,Applied,NA,,KOTK0005678,Canara Bank,,Regional Office,CC-921,
EMP-10193,Nagesh,,Other,17/08/1981,nageshmane@outlook.com,,+917354871049,Delhi,Delhi,"Flat 286, Nehru Colony",,Supervisor,2024/07/04,,,Full Time,71362,G4,KQYXE9821I,244937399049,65378176492,NA,Canara Bank,,,CC-370,Performance PIP
EMP-10194,Meera,Murthy,Male,29/12/2002,meemurthy@icloud.com,meera.murthy@company.co.in,6225100080,Alwar,Rajasthan,NA,Admin,Director,16/07/2024,NA,Active,Full Time,,G2,SYPDB3439T,240112583593,Not Submitted,NA,HDFC Bank,EMP-05041,Alwar,CC-343,Resigned - Notice period
EMP-10195,Wasim,Sen,Female,11/06/1971,wasims@outlook.com,wasim.sen@company.co.in,+91-82948-19307,Nagpur,Maharashtra,"Flat 1941, MG Nagar",R&D,Analyst,28/01/2023,NA,Active,Part Time,263039,G7,IFTXT9857T,678566330751,NA,NA,HDFC Bank,,Nagpur,,
EMP-10196,Govind,Mehta,Female,22.09.1992,govind.mehta@protonmail.com,,916856181613,Rohtak,Haryana,,Customer Service,Director,22.11.2011,,Resigned,Contract,263662,G2,Applied,,31995666706,UBIN0001234,,NA,Head Office,,
EMP-10197,Nagesh,Rao,Male,1999-03-30,nageshr@outlook.com,nagesh.rao@company.co.in,7267-5232-78,Kanpur,Uttar Pradesh,NA,Operations,Senior Executive,,,On Leave,,129621,M1,LTHZN0232I,,21752325122,CNRB0001234,Union Bank,NA,,CC-120,Confirmed
EMP-10198,Pankaj,,Male,31.01.1996,pankaj179@ymail.com,pankaj.hazra@company.co.in,89353 28190,Lucknow,Uttar Pradesh,"Flat 1307, Gandhi Road",Logistics,Officer,27/9/2014,,On Leave,Full Time,,G2,PUGFC7954F,NA,,UBIN0001234,SBI,EMP-00987,Head Office,CC-520,Performance PIP
EMP-10199,,,Male,02/10/2002,laxmi_dut@yahoo.co.in,laxmi.dutta@company.co.in,6999481356,Warangal,Telangana,"Flat 283, Shivaji Nagar",R&D,Senior Executive,2023/12/12,30/4/2024,Resigned,Full Time,73186 PM,G5,VOTAO3807H,Not Enrolled,46153918895,,Kotak Bank,HOD,Regional Office,NA,
EMP-10200,Chhaya,,F,31-05-1991,N/A,,+91-93013-91319,Allahabad,Uttar Pradesh,,IT,Senior Executive,23-01-2011,Active,On Leave,Full Time,369094 PM,G3,AEKZL7949X,Not Enrolled,Not Submitted,NA,ICICI Bank,EMP-01033,Allahabad,,Performance PIP
EMP-10201,  Aryan,Patil.,Male,02/28/1980,aryanpatil@company.in,apatil@company.co.in,916576570746,Ludhiana,Punjab,,IT,Director,2021/05/04,,Active,Full Time,324071,G2,Applied,,Not Submitted,BARB0001234,NA,EMP-02102,Ludhiana,CC-328,Confirmed
EMP-10202,Archana,Dwivedi,Female,07-08-1972,archanadwivedi@protonmail.com,archana.dwivedi@company.co.in,+91-81513-84905,Kota,Rajasthan,NA,Quality,AGM,28-08-2012,,Probation,Full Time,216316,G2,XWQAW1956W,874380244716,23383146261,AXIS0004567,HDFC Bank,EMP-00464,Kota,CC-844,Performance PIP
EMP-10203,Sapna,Ghosh,Male,21/04/1989,sapna.ghosh@icloud.com,sapna.ghosh@company.co.in,9385371885,Ambala,Haryana,,Finance,Senior Executive,18/12/2013,29-Mar-17,Active,Full Time,Confidential,G6,COPDI2020N,169266399214,,UBIN0001234,Canara Bank,HOD,Ambala,CC-669,
EMP-10204,,Mahindra,Female,30-01-1971,rahul35@ymail.com,rahul.mahindra@company.co.in,06161141900,Barmer,Rajasthan,NA,Security,Trainee,20/12/2010,,On Leave,Full Time,25944 PM,G3,SAIKH0662K,Not Enrolled,51343322957,CNRB0001234,,EMP-01992,Barmer,CC-516,Absconding
EMP-10205,Anand,Singhania,Male,12-03-1984,,,,Raipur,Chhattisgarh,"Flat 1065, Shivaji Nagar",,Trainee,2021-01-24,2023-11-30,Active,Full Time,142103,,,234671889336,,,SBI,EMP-04934,Raipur,,Star performer
EMP-10206,Gaurav  ,Das,Female,11 May 1995,test@test,gaurav.das@company.co.in,63434 00778,Jalandhar,Punjab,NA,Admin,AGM,08/12/2019,,Active,Full Time,106620,G6,BTXPK1264S,210303202605,88378632690,,HDFC Bank,EMP-01241,Jalandhar,CC-309,
EMP-10207,Yash  ,Gupta,Male,07-Mar-02,ygupta@protonmail.com,yash.gupta@company.co.in,+91 69768 64637,Ajmer,Rajasthan,"Flat 1571, Shivaji Nagar",Logistics,Officer,17 Jun 2022,20-11-2024,,Full Time,33273,M2,WVCYD1370D,Not Enrolled,NA,KOTK0005678,Union Bank,EMP-08074,,CC-804,
EMP-10208,Usha,Pawar,Male,02/01/1998,upawar@ymail.com,usha.pawar@company.co.in,9686019797,Warangal,Telangana,"Flat 741, Gandhi Road",Customer Service,Analyst,06-06-2010,NA,Active,Part Time,Confidential,G7,,793431550569,27342411090,AXIS0004567,NA,,Warangal,CC-615,Confirmed
EMP-10209,geeta,Dubey,Male,,geeta_dub@rediffmail.com,geeta.dubey@company.co.in,+91-81131-03719,Pali,Rajasthan,,Customer Service,Director,02/08/2018,,Active,Full Time,41046,M2,HWADU7129S,Not Enrolled,,NA,,EMP-00331,Pali,,
EMP-10210,Akash,Kulkarni,Female,28/10/1979,akashkulkarni@business.co.in,akulkarni@company.co.in,+916638035826,Dhanbad,Jharkhand,,Production,Director,06 Feb 2022,30 Oct 2024,Absconding,Intern,16674,G7,BLSEZ4820N,781746427025,16256951208,IOBA0001234,PNB,EMP-06421,Head Office,NA,On paternity leave
EMP-10211,,,Male,07/11/1975,rakiyengar@hotmail.com,rakesh.iyengar@company.co.in,+919816750454,Visakhapatnam,Andhra Pradesh,NA,Sales,Trainee,11/01/2012,,Resigned,Full Time,29159,G7,TWALG4828K,,32900496169,AXIS0004567,Axis Bank,EMP-08502,Visakhapatnam,CC-385,Confirmed
EMP-10212,,MURTHY,Female,1992-01-27,pramurthy@gmail.com,prakash.murthy@company.co.in,+916745215497,Faridabad,Haryana,NA,Admin,Senior Executive,02/01/2023,26/6/2023,Active,Full Time,27910,G2,RUDHI6336Z,817400002485,70634930024,HDFC0001234,HDFC Bank,,Faridabad,NA,Absconding
EMP-10213,,Chaudhary.,Female,03-Mar-83,akachaudhary@hotmail.com,akash.chaudhary@company.co.in,N/A,Lucknow,Uttar Pradesh,"Flat 236, Nehru Colony",Operations,Senior Executive,24 Nov 2007,Active,Terminated,Full Time,343472,G5,DAVOE3281V,617283482098,,,ICICI Bank,EMP-02442,,NA,
EMP-10214,FARHAN,,Male,,farhan_ban@company.in,,919826278432,Tiruchirappalli,Tamil Nadu,"Flat 605, Nehru Colony",,Analyst,04-10-2020,Active,On Leave,Full Time,182368,G2,HYGXO1037K,528270477782,56687112047,IOBA0001234,HDFC Bank,EMP-09445,Tiruchirappalli,CC-802,
EMP-10215,,Venkat,M,29 Aug 1998,jatin9@protonmail.com,,+916867306909,Udaipur,Rajasthan,"Flat 1158, Sector 2",IT,Executive,08-11-2005,,Probation,Intern,86662 PM,G5,,158320518287,,NA,IOB,EMP-09262,Udaipur,CC-242,
EMP-10216,Razia,Chaudhary,Female,2000-08-02,na@na.com,,+91-96894-82424,Patiala,Punjab,"Flat 1620, Gandhi Road",,Consultant,07-03-2009,Active,Active,Consultant,217827,E1,JYSTY3206S,,25005749443,ICIC0002345,ICICI Bank,HOD,,CC-256,Absconding
EMP-10217,Rahul,RAJPUT,Female,17 Feb 1968,rahrajput@yahoo.co.in,,,Dhanbad,Jharkhand,"Flat 838, Gandhi Road",Finance,Trainee,30/10/2007,2021-01-09,Active,Full Time,78384,M1,ODIFM3689W,584637853722,35108317298,BARB0001234,SBI,EMP-07212,Dhanbad,CC-348,
EMP-10218,Geetanjali,Shukla,Male,1992-11-05,geeshukla@business.co.in,geetanjali.shukla@company.co.in,917366513584,Delhi,Delhi,"Flat 1935, Sector 25",Admin,Team Lead,2021-05-24,Active,Resigned,Intern,29934,G7,DYKED3804H,700313708986,12802315933,UBIN0001234,Canara Bank,EMP-08274,,CC-589,
EMP-10219,Ravi,Mittal,Female,1980-09-17,rmittal@gmail.com,NA,6696157426,Ajmer,Rajasthan,,Customer Service,Analyst,09/25/2015,NA,Active,Full Time,82815,G4,VIRSY9882M,702336249732,49056828205,AXIS0004567,PNB,EMP-03301,Ajmer,CC-713,
EMP-10220,Neha,REDDY,Male,,neha-red@yahoo.co.in,nreddy@company.co.in,09875878736,Gwalior,Madhya Pradesh,,Security,Consultant,2021/11/07,10.08.2023,Resigned,Full Time,347908,G3,OZTHD1880K,729153576638,95254616126,AXIS0004567,SBI,EMP-03311,Head Office,CC-650,On probation
EMP-10221,Govind,Gupta,Male,01/17/1973,govind-gupta@gmail.com,govind.gupta@company.co.in,+91 98575 68353,Delhi,Delhi,NA,Customer Service,VP,February 25 2006,Active,Active,Full Time,Confidential,G3,PRKTP3217J,Not Enrolled,NA,HDFC0001234,IOB,EMP-01724,Delhi,CC-280,On paternity leave
EMP-10222,,Srivastava,M,06/19/2002,laxmi_srivastava@protonmail.com,laxmi.srivastava@company.co.in,+91 89877 90242,Jalandhar,Punjab,"Flat 1932, Gandhi Road",Legal,Analyst,15.12.2009,Active,Resigned,Consultant,Confidential,G3,TOGEE0656E,NA,NA,,Bank of Baroda,,Jalandhar,,Absconding
EMP-10223,Bharat,Mandal,,,#N/A,,+918180440520,Mohali,Punjab,NA,Production,VP,2023/02/25,,Active,Part Time,183421,G3,RLZGJ9549N,311583648285,41873834538,,Axis Bank,EMP-00561,,CC-763,
EMP-10224,,Saha,Prefer not to say,02/09/1983,ssaha@rediffmail.com,swati.saha@company.co.in,8137497714,Kochi,Kerala,"Flat 1799, Gandhi Road",Admin,Team Lead,2022-11-17,,Resigned,Full Time,Confidential,,Applied,469502536376,,UBIN0001234,HDFC Bank,,Kochi,,Resigned - Notice period
EMP-10225,Komal  ,Shukla,Male,19/11/1991,koshu@protonmail.com,komal.shukla@company.co.in,9834917602,Hyderabad,Telangana,,Admin,GM,2014-11-06,16/07/2023,Active,Contract,140576 PM,M1,N/A,200709182477,,,,EMP-05316,Head Office,,
EMP-10226,Rekha,Nair,Male,1972-10-04,reknair@icloud.com,NA,+91-88375-21413,Gurgaon,Haryana,"Flat 846, MG Nagar",Sales,Team Lead,2020/07/12,,Active,Full Time,214934,M1,ZEOZX9384A,609130061261,53467254218,NA,SBI,EMP-07995,Head Office,NA,
EMP-10227,Nikhil  ,MANE,Male,20-Nov-78,nikhil-man@business.co.in,,,Hyderabad,Telangana,"Flat 1161, Nehru Colony",Operations,Associate,December 26 2010,,Active,Part Time,40727,G4,N/A,,NA,CNRB0001234,ICICI Bank,EMP-06426,Head Office,CC-552,Confirmed
EMP-10228,Atul,MUKHERJEE,F,05-07-1978,amukherjee@hotmail.com,atul.mukherjee@company.co.in,9667317986,Amritsar,Punjab,,Operations,Associate,13-09-2011,NA,Active,Contract,147474,G3,N/A,744227644459,,IOBA0001234,HDFC Bank,EMP-03300,,,Absconding
EMP-10229,Abhishek  ,Shukla,Female,29/05/1972,ashukla@yahoo.co.in,,7792155737,Ajmer,Rajasthan,NA,Quality,Intern,06 Jan 2012,,Active,Intern,59849,G2,GVATI7031V,114923993252,,ICIC0002345,Bank of Baroda,EMP-02931,Regional Office,,
EMP-10230,Babita,Singh,,1980-11-05,babitas@business.co.in,,+918682225162,Meerut,Uttar Pradesh,"Flat 921, Shivaji Nagar",IT,Trainee,2016/12/26,,On Leave,Full Time,64025,M1,Applied,940337626214,,PUNB0001234,HDFC Bank,,Meerut,NA,
EMP-10231,,Dutta,Male,14/11/1977,udutta@business.co.in,NA,,Surat,Gujarat,"Flat 588, Nehru Colony",Admin,Intern,2017-06-04,08/06/2024,Active,Contract,35300,G3,,296456594941,25636687765,UBIN0001234,Canara Bank,EMP-02532,Surat,CC-520,
EMP-10232,CHETAN,Gupta,Female,1976-12-10,gupta.chetan@protonmail.com,chetan.gupta@company.co.in,06314743439,Nellore,Andhra Pradesh,,Legal,AGM,2007-08-23,28-06-2016,Active,,180105,G2,N/A,793571283994,29358061633,AXIS0004567,PNB,HOD,Regional Office,CC-338,Confirmed
EMP-10233,Razia,Pawar,,26 Jul 1981,razia38@yahoo.co.in,razia.pawar@company.co.in,Not Available,Karnal,Haryana,"Flat 918, Sector 39",HR,Executive,,,Active,Apprentice,76425 PM,M2,N/A,,90137158006,IOBA0001234,PNB,EMP-04858,Head Office,,
EMP-10234,Ayesha,Joshi,Male,11-10-1980,ayesha.joshi@ymail.com,,+91-66608-27504,Surat,Gujarat,"Flat 1016, Nehru Colony",Production,Executive,02/12/2010,NA,,,189169,G3,NGAJH9110P,833877863395,Not Submitted,PUNB0001234,,EMP-03522,Surat,,Confirmed
EMP-10235,Aditya,Krishnan,Female,11/07/1989,aditya-krishnan@company.in,NA,+91 75557 92014,Gwalior,Madhya Pradesh,,,Trainee,24/02/2011,,,Full Time,135927,G1,SMMLE5134I,NA,56033493288,,Kotak Bank,EMP-00903,Gwalior,CC-163,Star performer
EMP-10236,,REDDY,Male,27/04/1985,ravreddy@protonmail.com,NA,+919747324700,Bengaluru,Karnataka,"Flat 490, Shivaji Nagar",Customer Service,Trainee,29/08/2008,,Active,Full Time,,G7,HBUFZ3824Y,412969678938,28590716222,NA,SBI,,Bengaluru,CC-433,
EMP-10237,Ekta  ,Rajput.,Male,,#N/A,ekta.rajput@company.co.in,+91-72265-15212,Bhopal,Madhya Pradesh,"Flat 153, Sector 48",R&D,Supervisor,07/05/2006,,Terminated,Full Time,148361,G7,LLQPX2144R,661901381435,Not Submitted,CNRB0001234,ICICI Bank,EMP-04019,Head Office,CC-320,
EMP-10238,Farida,Iyengar,Male,16/5/2002,faiye@ymail.com,fiyengar@company.co.in,6447509964,Mysore,Karnataka,,Sales,VP,11-10-2014,,Retired,Full Time,23024,G3,LYEJL3936D,880892215993,32145394419,,Bank of Baroda,,Mysore,CC-265,
EMP-10239,MOHAN,pawar,F,20-10-1997,pawarmohan@yahoo.co.in,,09696827662,Kanpur,Uttar Pradesh,"Flat 1079, Shivaji Nagar",Quality,Manager,2014-11-29,,Terminated,Full Time,37603,G5,,,,SBIN0003456,HDFC Bank,EMP-06074,Head Office,,On maternity leave
EMP-10240,Ekta,,Female,21-07-1983,ektrathore@yahoo.co.in,ekta.rathore@company.co.in,+916760705071,Kolkata,West Bengal,NA,HR,Executive,February 12 2023,,,Intern,18789,G5,SZCZS4213A,522307405486,58556269952,NA,Canara Bank,,Head Office,CC-500,Star performer
EMP-10241,,Chaudhary,Female,1981-12-07,,achaudhary@company.co.in,7356165837(W),Kolkata,West Bengal,NA,Logistics,Associate,09/02/2018,,On Leave,Full Time,Confidential,G3,SQJKT5688J,NA,,UBIN0001234,Canara Bank,NA,Kolkata,CC-574,Confirmed
EMP-10242,Gaurav  ,Gaikwad,Male,1996-09-06,gaurav_gai@yahoo.co.in,,6473-7038-18,Patna,Bihar,,Procurement,GM,2020/06/22,,Absconding,Full Time,336195,G5,KGVQA8924D,792475972538,,,Axis Bank,EMP-03731,Patna,NA,Star performer
EMP-10243,Anand,chatterjee,Female,03/23/1996,anachatterjee@yahoo.co.in,anand.chatterjee@company.co.in,,Thane,Maharashtra,"Flat 1387, Gandhi Road",,Manager,2016-09-29,,Resigned,Full Time,23658,G2,XKRVM9265Q,NA,15586730660,,Axis Bank,,Thane,,Transfer pending
EMP-10244,,Lahiri.,Other,17-08-1982,vikram709@hotmail.com,,08830867758,Udaipur,Rajasthan,"Flat 762, Shivaji Nagar",Customer Service,VP,22-12-2009,Active,,Contract,118481,G2,,,,IOBA0001234,SBI,EMP-09669,,CC-793,Performance PIP
EMP-10245,amit,SHARMA,F,24/02/1994,asharma@icloud.com,amit.sharma@company.co.in,,Bengaluru,Karnataka,"Flat 1113, MG Nagar",Marketing,Trainee,08/10/2017,,Active,Full Time,22625,G4,Applied,NA,47708499562,SBIN0003456,NA,EMP-05109,Bengaluru,CC-334,On probation
EMP-10246,Dhruv,,M,04/09/1971,dhruv_kapoor@icloud.com,,+916506416966,Vijayawada,Andhra Pradesh,"Flat 126, Gandhi Road",Finance,Senior Executive,2012-12-31,,Resigned,Apprentice,45292,G6,OTQBO4630W,Not Enrolled,67738266208,HDFC0001234,Axis Bank,,,CC-594,Resigned - Notice period
EMP-10247,Hemant,Iyer,Female,03-11-1971,test@test,hemant.iyer@company.co.in,+91 69701 02292,Patiala,Punjab,,Security,VP,2021-04-03,,Active,Part Time,332836,G7,N/A,610461864698,50381873827,CNRB0001234,HDFC Bank,EMP-05069,Regional Office,CC-272,
EMP-10248,Isha,Jain,F,1990-04-14,jain.isha@outlook.com,,+91-99612-35948,Kanpur,Uttar Pradesh,NA,Sales,Director,16-07-2006,NA,Resigned,Full Time,58352,M1,,937103589414,Not Submitted,UBIN0001234,PNB,,,NA,On probation
EMP-10249,Mohit,Menon,Male,2000-09-24,mohit532@ymail.com,mohit.menon@company.co.in,+91 93914 41031,Delhi,Delhi,"Flat 1177, Shivaji Nagar",HR,Associate,2019-01-31,,Active,Full Time,,G5,NHKAZ3650C,NA,42959613752,NA,HDFC Bank,,Head Office,NA,Resigned - Notice period
EMP-10250,Indira,Singh,,10-11-2000,N/A,indira.singh@company.co.in,916534728664,Mohali,Punjab,"Flat 1683, Sector 78",Operations,Senior Executive,2024-02-12,,Retired,Consultant,20716,G3,CHKLG1872Q,NA,18222147079,,Bank of Baroda,,Mohali,CC-841,
EMP-10251,Ayesha,Dwivedi.,M,16/04/1970,dwivedi.ayesha@hotmail.com,ayesha.dwivedi@company.co.in,7661195813,Ajmer,Rajasthan,"Flat 1205, Nehru Colony",Legal,Officer,05 Jul 2016,,Active,Apprentice,54000,G5,ILKBS6696A,NA,NA,AXIS0004567,HDFC Bank,HOD,Ajmer,,Star performer
EMP-10252,Omkar,MEHTA,,1/8/1994,#N/A,omkar.mehta@company.co.in,+919274551794,Nashik,Maharashtra,,Admin,Supervisor,18/06/2007,NA,Active,Contract,73914,G2,BXQTM3652A,NA,NA,,Canara Bank,EMP-02712,,,Resigned - Notice period
EMP-10253,Imran,Kumar,Female,,imran-kum@business.co.in,imran.kumar@company.co.in,7343966753,Neemrana,Rajasthan,"Flat 1836, MG Nagar",Admin,VP,01/07/2005,2006-06-13,Active,Full Time,25791 PM,G3,HLOND5942F,491161017037,13668138357,,Canara Bank,,Regional Office,,
EMP-10254,Imran,Rao,Male,1989-10-20,imranr@outlook.com,,,Nashik,Maharashtra,"Flat 803, Nehru Colony",Logistics,Associate,07/07/2013,NA,Absconding,Full Time,150555,G2,,Not Enrolled,30805340690,KOTK0005678,HDFC Bank,HOD,,CC-219,Resigned - Notice period
EMP-10255,Krishna,,Female,17-08-1981,krishna.bhosale@ymail.com,krishna.bhosale@company.co.in,9349177255,Indore,Madhya Pradesh,NA,Security,VP,20/11/2008,,On Leave,Full Time,87357,,,930087925331,Not Submitted,,Canara Bank,EMP-04393,Head Office,CC-493,
EMP-10256,Lalita,Ganguly,Male,1998-06-30,lalita766@gmail.com,lalita.ganguly@company.co.in,9424927224,Panipat,Haryana,,Quality,Manager,09-06-2005,,Active,Full Time,192588,G4,XRVJF4116N,375248477724,NA,,PNB,EMP-07366,Head Office,CC-530,Confirmed
EMP-10257,Archana,Chakraborty,Female,08/31/1985,#N/A,archana.chakraborty@company.co.in,6831399089,Lucknow,Uttar Pradesh,,R&D,Analyst,17/03/2023,,Resigned,Part Time,Confidential,M2,ZYINW7839E,NA,,AXIS0004567,SBI,HOD,Lucknow,CC-342,
EMP-10258,  Yogesh,Mahindra,Female,10/05/1984,test@test,yogesh.mahindra@company.co.in,N/A,Delhi,Delhi,"Flat 1768, Sector 75",Sales,Supervisor,10/07/2009,,Active,Full Time,,M2,DOBAQ7384O,NA,Not Submitted,AXIS0004567,SBI,HOD,Head Office,,
EMP-10259,,KUMAR,,30/10/1987,arjkumar@business.co.in,,8988449554,Bathinda,Punjab,"Flat 1125, Sector 80",Marketing,Consultant,09/06/2012,,Active,Part Time,Confidential,G4,VIPAL0821C,562103972345,Not Submitted,UBIN0001234,SBI,EMP-00075,,CC-484,Confirmed
EMP-10260,Tarun,,Male,1989-07-13,mishra_tarun@ymail.com,tarun.mishra@company.co.in,6271603378,Bikaner,Rajasthan,"Flat 892, Shivaji Nagar",Quality,DGM,2013-07-20,,Active,Full Time,44284,G6,SWESI0364X,352405827467,75003765475,CNRB0001234,ICICI Bank,EMP-05100,Bikaner,CC-200,
EMP-10261,Neha,,M,23.06.1989,nehbajaj@ymail.com,neha.bajaj@company.co.in,,Guntur,Andhra Pradesh,,R&D,Analyst,18.11.2013,NA,Active,Full Time,Confidential,G1,,Not Enrolled,79853708431,CNRB0001234,HDFC Bank,NA,Head Office,,
EMP-10262,,Wadia,Male,04/27/1998,ankit-wadia@business.co.in,,+91-61476-14731,Jabalpur,Madhya Pradesh,"Flat 1774, MG Nagar",HR,Senior Executive,2006/12/06,,Active,Full Time,76070,G6,YPGSS4110E,,NA,ICIC0002345,Union Bank,EMP-02343,Jabalpur,CC-369,On probation
EMP-10263,Nagesh,bose,Female,13/08/1972,nagesh.bos@hotmail.com,nagesh.bose@company.co.in,7910900739,Bikaner,Rajasthan,NA,Logistics,Consultant,14 Mar 2014,,Active,Full Time,26378,,LRBQZ8150Y,694192118378,76035270655,NA,PNB,NA,Bikaner,NA,On probation
EMP-10264,sandeep,Biswas,Female,19-Jul-69,#N/A,sandeep.biswas@company.co.in,6568255338,Allahabad,Uttar Pradesh,"Flat 890, Gandhi Road",Marketing,Manager,02-04-2007,Active,Active,Full Time,70649,G4,Applied,Not Enrolled,,KOTK0005678,SBI,EMP-05250,Allahabad,CC-359,Confirmed
